date,Line1,Line2,Line4,Line5,Line6,Line7,Line8,Line9,Line10,Line11,Line13,Line14,Line15,Line16,Line17,Line19,LineFS,LineCP,LineYZ,LineYF,LineS1,LineT1,LineXJ,LineSD,LineDX
2024/7/6,74.49,48.2,86.53,56.68,65.15,43.13,63.15,28.32,114.17,0.47,29.12,56.48,23.54,19.99,9.6,10.89,16.46,23.39,13.28,2.26,3.15,0.14,2.01,1.97,3.65
2024/7/7,67.59,45.36,82.96,51.65,60.66,40.78,56.66,27.97,104.79,0.45,26.89,53.49,21.62,19.35,9.06,10.18,15.48,21.17,12.4,2.26,2.97,0.16,1.99,1.94,3.55
2024/7/8,105.2,74.44,109.62,83.11,100.97,58.02,69.37,45.79,179.98,0.68,53.07,85.24,39.82,31.66,14.37,19.93,28.6,37.96,21.35,3.15,5.35,0.24,1.52,2.2,3.89
2024/7/9,111.77,76.2,110.88,87.39,104.54,58.81,75.94,45.9,182.01,0.69,52.52,86.85,40.51,31.93,14.51,20.25,28.59,38.06,21.39,3.08,5.39,0.23,1.69,2.19,3.97
2024/7/10,112.38,77.18,111.64,87.55,105.2,58.91,77.09,46.09,183.59,0.7,53.6,86.97,40.97,32.22,14.51,20.12,28.47,38.25,21.23,3.11,5.4,0.23,1.72,2.22,3.99
2024/7/11,111.8,76.97,112.3,86.86,104.28,58.95,76.38,46.01,182.31,0.68,53.19,86.39,40.67,31.83,14.44,20.01,28.12,38.06,21.12,3.06,5.35,0.23,1.67,2.27,3.94
2024/7/12,110.63,77.64,114.89,86.8,103.79,59.86,75.95,48.67,185.28,0.71,53.97,89.11,42.16,32.83,14.52,19.85,27.82,38.88,21.33,3.25,5.35,0.23,1.56,2.37,3.88
2024/7/13,74.27,47.21,85.01,56.58,63.34,42.07,65.07,27.62,111.88,0.82,28.39,55.17,24.87,19.03,9.37,10.86,15.68,22.43,12.77,2.04,3.06,0.16,1.69,2.08,3.6
2024/7/14,72.3,46.89,87.08,54.85,63.6,41.74,63.42,27.82,111.06,0.79,28.03,55.43,24.2,19.65,9.35,10.84,15.7,21.87,12.99,2.2,3.06,0.17,2.38,2.23,3.87
2024/7/15,103.98,75.78,110.45,84.44,101.22,57.51,70.12,45.71,180.95,0.69,53.65,85.03,40.31,31.78,14.56,20.19,28.44,38.08,21.35,3.14,5.38,0.23,1.67,2.29,4.1
2024/7/16,112.98,77.11,111.92,87.74,105,59.13,77.37,46.38,183.14,0.73,52.59,86.29,41.1,32.19,14.57,20.06,28.47,38.29,21.48,3.03,5.5,0.26,1.7,2.2,3.9
2024/7/17,113.35,77.74,113.6,87.84,106.09,59.27,80.48,45.9,185.21,0.72,53.21,86.77,41.85,32.08,14.65,20.14,28.55,38.35,21.35,3.1,5.48,0.22,1.85,2.23,4
2024/7/18,113.31,77.58,112.89,86.82,104.76,58.52,77.95,45.84,181.78,0.7,52.63,85.76,40.76,31.74,14.51,19.94,28.14,38,21.02,3.06,5.42,0.23,1.72,2.35,4.16
2024/7/19,114.55,79.6,117.06,88.08,106.11,59.42,81.43,48.59,190.08,0.72,54.88,90.11,42.77,33.29,14.93,20.21,28.3,39.17,21.9,3.23,5.41,0.22,1.71,2.48,4.48
2024/7/20,77.35,50.06,87.75,59.11,67.6,43.44,68.88,28.43,116.35,1.25,29.22,57.81,26.55,19.95,9.96,10.96,16.12,23.52,13.34,2.13,3.29,0.15,2.01,2.16,3.7
2024/7/21,69.45,45.38,81.73,51.1,59.54,40.13,57.34,27.16,103.66,0.83,26.55,52.59,22.14,18.19,8.9,9.87,14.71,20.6,12.24,2.07,2.92,0.14,1.71,2.12,3.92
2024/7/22,102.89,73.45,107.37,82.33,98.02,56.16,67.89,44.85,175.64,0.7,52.43,83.58,39.22,31.01,14.21,19.38,27.69,37.17,20.91,3.04,5.27,0.23,1.55,2.18,3.94
2024/7/23,109.78,74.36,106.4,83.48,100.98,56.08,73.27,44.57,175.71,0.71,51.51,82.87,39.83,30.77,14.23,19.16,27.4,36.86,20.65,2.99,5.3,0.2,1.53,2.06,3.93
2024/7/24,103.84,71.51,101.6,81.24,97.04,54.19,69.2,43.38,168.88,0.85,50.14,80.88,38.61,29.57,13.83,18.32,26.44,35.82,20.07,2.79,5.16,0.21,1.3,2.02,3.61
2024/7/25,101.64,68.42,96.49,78.89,93.09,52.26,71.2,41.6,160.02,0.87,49.63,77.66,36.65,28.05,13.1,17.8,24.85,31.51,19.16,2.51,5.04,0.23,1.17,2.21,3.9
2024/7/26,115.08,77.59,116.29,86.43,105.51,59.71,79.27,48.16,186.43,0.8,54.07,89.43,42.08,32.71,15.18,19.97,28.28,38.52,22.01,3.23,5.43,0.22,1.72,2.43,4.24
2024/7/27,74.43,45.18,83.75,54.43,63.27,41.62,62.87,26.91,108.36,0.47,27.45,55.61,23.55,18.89,9.81,10.59,15.53,21.73,12.89,2.06,3.15,0.14,1.93,2.22,3.7
2024/7/28,64.66,38.15,75.04,46.77,54.8,36.05,53.65,23.9,94.04,0.42,24.03,49.62,20.06,16.27,8.3,9.12,13.52,18.46,11.43,1.89,2.76,0.14,1.47,2.16,3.8
2024/7/29,99.96,69.59,105.04,80.12,96.58,56.22,66.75,43.92,172.63,0.7,51.08,82.91,38.88,30.22,14.1,18.97,27.31,36.1,20.3,2.99,5.27,0.21,1.44,2.27,4.13
2024/7/30,98.16,67.77,95.55,77.61,91.93,52.66,65.89,41.55,161.01,0.75,45.13,78.32,36.38,28.59,13.02,17.67,24.99,32.47,19.22,2.51,4.99,0.24,0.93,1.9,3.71
2024/7/31,106.7,69.74,107.49,83.47,101.3,57.26,74.14,44.9,176.79,0.72,50.97,84.28,39.69,30.75,14.47,19.13,27.2,36.56,20.5,2.92,5.34,0.23,1.47,2.31,4.05
2024/8/1,111.1,74.92,109.31,83.33,101.31,57.52,76.74,44.81,176.38,0.72,51.41,84.59,40.09,30.63,14.44,19.17,27.29,36.57,20.65,2.97,5.3,0.21,1.57,2.32,4.02
2024/8/2,110.75,77.27,114.2,85.55,103.31,58.97,79.29,47.57,183.69,0.82,52.41,88.21,42.03,32.3,14.73,19.57,27.52,37.82,21.68,3.11,5.32,0.21,1.6,2.37,4.28
2024/8/3,73.5,47.33,83.81,54.85,62.85,41.49,66.62,27.12,107.02,1.3,26.65,53.43,23.17,18.53,9.25,10.18,15.03,20.69,12.91,1.94,3.08,0.15,1.7,2.1,3.6
2024/8/4,71.63,47.33,83.35,52.44,59.49,40.88,62.24,27.16,102.91,0.79,25.62,51.82,22.01,17.87,9.01,9.88,14.55,19.67,12.29,2.02,2.92,0.14,1.75,2.02,3.72
2024/8/5,105.32,74.87,109.93,82.9,98.51,57.32,72.45,45.22,175.12,0.95,51.54,83.82,39.21,30.64,14.34,19.22,27.5,36.3,20.56,3.03,5.29,0.22,1.63,2.26,3.92
2024/8/6,111.54,75.8,109.89,84.8,101.06,57.4,79.42,44.94,176.28,0.71,50.7,83.56,40.07,30.31,14.41,19.06,27.33,36.32,20.57,2.99,5.34,0.22,1.64,2.16,3.77
2024/8/7,112.1,76.42,111.26,85.12,101.59,57.25,81.39,44.97,178.04,0.69,51.05,84.32,40.45,30.64,14.52,19.23,27.56,36.52,20.72,3.02,5.31,0.21,1.67,2.26,3.89
2024/8/8,112.24,76.29,111.11,84.2,101.11,57.37,80,44.85,176,0.68,50.86,83.95,39.76,30.42,14.38,19.16,27.37,36.2,20.58,2.98,5.33,0.21,1.65,2.36,4
2024/8/9,104.36,74.52,109.99,82.01,96.73,56.47,73.46,47.18,173.61,0.72,50.31,85.24,39.97,31.58,13.97,18.28,25.96,36.06,20.34,2.86,5.1,0.23,1.35,2.59,4.08
2024/8/10,82.62,51.77,93.46,60.5,68,46.47,74.41,29.89,117.37,0.5,28.91,60.57,24.93,20.24,10.22,11.21,16.89,22.55,13.63,2.26,3.39,0.15,1.98,2.36,3.86
2024/8/11,73.07,46.75,86.57,53.42,60.64,42.15,64.81,27.93,105.36,0.47,26.53,54.18,22.61,18.61,9.02,10.18,15,20.19,12.78,2.05,2.95,0.14,2.12,2.29,4.03
2024/8/12,105.43,75.11,111.09,83.42,98.47,57.74,73.21,45.61,175.81,0.71,51.94,84.47,39.33,30.83,14.55,19.3,27.68,36.49,20.79,3.07,5.26,0.22,1.8,2.4,4.05
2024/8/13,111.54,75.38,110.89,84.95,101.77,57.84,78.74,45.13,175.75,0.73,51.25,83.56,39.93,30.64,14.5,19.19,27.86,36.47,20.81,2.98,5.31,0.21,1.88,2.22,3.86
2024/8/14,112.21,75.46,110.28,84.64,101.6,57.39,78.49,45.25,177.15,0.82,51.25,83.82,39.82,30.82,14.45,19.17,27.85,36.58,20.65,3.01,5.31,0.21,1.79,2.24,3.92
2024/8/15,110.33,75.44,110.07,83.67,99.87,57.37,76.78,45.07,175.06,0.77,50.99,83.46,39.37,30.74,14.44,19.22,27.65,36.33,20.65,3,5.25,0.23,1.68,2.39,3.99
2024/8/16,110.9,78,113.83,83.95,101.95,58.2,77.42,47.76,181.07,0.72,53.08,86.57,40.3,31.83,15.06,19.36,27.79,37.34,21.07,3.17,5.28,0.21,1.6,2.48,4.28
2024/8/17,76.25,48.48,88.02,56.08,63.65,42.65,67.13,28.18,111.17,0.48,28.05,55.42,23.29,19.47,9.86,10.48,16.27,21.82,13.08,2.11,3.13,0.14,2.05,2.08,3.67
2024/8/18,64.95,41.63,77.07,47.84,54.25,37.27,54.74,25.97,94.44,0.4,24.45,48.07,19.6,16.97,8.21,9.33,14.01,18.67,11.41,1.92,2.7,0.13,1.55,2.07,3.87
2024/8/19,99.91,72.64,108.46,81.74,97.35,56.4,69.24,45.4,173.95,0.7,51.86,83.02,38.84,30.78,14.34,19.51,27.51,36.69,20.72,3.07,5.22,0.23,1.61,2.36,4.14
2024/8/20,110.25,73.93,108.77,84.51,100.97,57.86,75.85,45.43,175.84,0.68,51.6,83.96,39.55,30.8,14.37,19.58,27.6,36.72,20.74,3.02,5.26,0.21,1.67,2.44,4.1
2024/8/21,113.22,75.83,112.2,86.48,103.04,59.24,79.79,46.04,180.5,0.71,52.12,85.75,40.43,31.51,14.78,19.88,27.75,37.25,21.72,3.05,5.3,0.23,1.79,2.48,4.19
2024/8/22,112.9,76.6,111.32,86.53,102.29,59.28,79.95,45.95,179.54,0.7,51.78,85.08,40.38,31.25,14.54,19.88,27.54,37.28,22.03,3.04,5.29,0.25,1.73,2.52,4.42
2024/8/23,113.51,78.82,116.69,87.96,104.45,60.11,80.67,49.14,186.81,0.72,53.38,89.1,41.44,33.01,14.99,20.3,27.97,39.33,23.01,3.25,5.31,0.27,1.69,2.71,4.64
2024/8/24,78.79,50.63,90.34,59.34,66.86,44.87,68.75,29.3,117.87,0.51,29.68,58.79,25.01,20.58,9.96,11.45,16.36,23.98,15.41,2.13,3.13,0.23,2.33,2.42,3.98
2024/8/25,68.17,45.19,82.83,52.33,58.24,41.15,57.86,27.77,104.11,0.45,26.74,53.62,22.06,18.45,8.8,10.5,14.75,21.29,13.42,2.07,2.88,0.2,1.98,2.48,4.28
2024/8/26,91.16,67.09,94.04,76.01,88.47,52.55,61.43,41.8,160.42,0.72,47.39,77.81,36.22,28.82,13.05,18.22,24.56,34.87,18.85,2.57,4.98,0.24,1.06,2.59,4.36
2024/8/27,108.99,74.28,107.6,84.2,102.45,58.52,73.52,45.32,177.94,0.71,51.6,84.96,39.84,31.35,14.58,20.08,28.35,37.7,20.76,3.16,5.36,0.22,1.75,2.5,4.3
2024/8/28,105.94,72.23,104.41,82.33,100.43,56.11,70.73,44.52,174.82,0.72,51.07,83.51,39.28,31.03,14.27,19.76,27.67,37.31,20.26,3,5.28,0.21,1.6,2.43,4.33
2024/8/29,103.11,70.99,102.53,80.45,98.75,55.29,68.41,44.15,172.35,0.7,51.11,82.23,38.56,30.59,14.03,19.61,27.52,37.34,19.91,3.02,5.26,0.2,1.55,2.5,4.39
2024/8/30,103.16,72.54,106.51,81.55,100.79,56.66,67.95,46.97,180.18,0.71,54,86.3,39.81,32.3,14.58,20.18,28.22,39.37,20.8,3.24,5.22,0.21,1.5,2.82,4.86
2024/8/31,62.37,40.89,71.57,48,58.18,37.76,48.94,25.24,103.84,0.47,27.1,51.34,21.19,17.79,9.12,10.41,15.34,22.94,11.83,1.93,2.86,0.13,1.63,2.49,4.32
2024/9/1,54.58,36.65,67.05,44.23,52.87,35.17,43.09,24.11,93.34,0.43,24.87,48.06,19.18,16.95,8.13,10.18,14.35,20.72,11.03,2.02,2.7,0.13,1.79,2.49,4.52
2024/9/2,90.5,66.85,94.32,76.59,94.83,51.35,57.79,41.57,167.1,0.68,49.79,79.14,37.37,30.45,13.84,19.81,26.74,36.1,19.76,2.89,5.07,0.21,1.37,2.46,4.43
2024/9/3,97.8,68.46,93.79,80.85,97.51,52.29,61.76,41.15,166.05,0.72,48.94,80.67,38.05,30.25,13.8,19.66,26.62,35.77,19.76,2.77,5.14,0.19,1.32,2.41,4.15
2024/9/4,100.32,69.76,95.91,81.59,99.78,53.31,62.88,41.51,173.67,0.71,49.82,82.42,38.16,30.81,14.05,20.2,26.33,36.22,19.75,2.76,5.09,0.21,1.29,2.58,4.4
2024/9/5,103.8,72.14,97.77,83.66,101.56,54.42,66.32,41.98,177.07,0.7,50.6,82.64,38.66,31.05,14.34,21.02,26.62,36.94,19.86,2.8,5.08,0.2,1.46,2.65,4.42
2024/9/6,104.15,74.65,106.34,85.42,105.83,56.64,67.87,45.63,185.96,0.73,54.32,88.82,41.43,33.43,15.06,21.35,28.62,39.95,21.11,3.45,5.28,0.21,1.51,2.87,4.64
2024/9/7,60.13,39.96,68.06,48.84,56.62,36.76,49.55,22.84,101.94,0.47,25.58,49.68,21.84,17.49,8.76,10.35,14.48,22.22,11.26,1.87,2.84,0.14,1.19,2.29,4.11
2024/9/8,59.01,39.45,71.44,48.46,57.24,37.07,49.41,24.2,101.97,0.46,26.35,50.87,22.51,18.33,8.55,10.53,15.79,22.58,11.61,2.34,2.84,0.15,2.09,2.53,4.42
2024/9/9,91.83,67.78,93.4,78.36,95,51.49,58.21,41.4,168.33,0.71,49.74,80.63,38.07,30.62,13.84,19.98,26.35,36.16,19.79,2.81,5.07,0.2,1.15,2.61,4.45
2024/9/10,96.01,67,94.12,79.87,98.15,51.89,60.94,41.05,169.74,0.76,49.55,80.68,38.31,30.36,14.08,20.04,26.73,36.38,19.99,2.8,5.15,0.19,1.38,2.31,4.16
2024/9/11,96.31,67.06,94.65,79.66,98.18,51.57,61.15,40.86,170.72,0.77,49.64,81.24,38.36,30.48,14.15,19.91,26.73,36.51,20.05,2.83,5.09,0.2,1.46,2.38,4.13
2024/9/12,96.86,67.58,95.01,79.53,99.24,52.19,61.75,40.87,169.94,1.06,49.55,81.04,38.47,30.59,14.08,19.89,26.56,36.4,19.98,2.83,5.18,0.2,1.51,2.59,4.39
2024/9/13,95.57,67.95,97.45,80.05,99.72,52.23,61.79,42.74,172.22,1.07,50.71,82.89,39.26,31.43,14.09,20.3,27.06,37.9,20.1,2.9,5.18,0.19,1.45,2.72,4.8
2024/9/14,99.11,70.83,108.05,80.93,102.79,55.8,66.61,47.89,180.06,1.06,54.67,88.17,40.21,33.68,14.52,21.06,28.24,41.4,21.07,3.58,5.2,0.2,1.77,3.56,5.68
2024/9/15,71.69,46.94,84.16,55.08,67.5,39.78,62.64,26.75,113.75,1,29.99,57.23,23.77,20.34,9.57,11.41,17.14,26.77,12.23,2.35,3.18,0.13,3.84,2.61,4.46
2024/9/16,66.93,43.27,77.29,50.85,62.97,35.3,61.9,22.91,102.67,0.91,25.75,51.76,21.48,18.74,8.68,10.11,15.72,23.79,11.04,2.14,2.98,0.12,4.68,1.94,3.49
2024/9/17,57.43,39.02,74.07,47.24,56.12,34.72,51.23,26.2,97.09,0.49,27.41,52.13,21.42,18.42,9.11,9.91,16.24,24.51,11.38,2.53,2.88,0.13,2.52,2.68,4.68
2024/9/18,91.73,65.59,95.67,77.01,95.4,51.56,57.87,43.64,168.47,0.72,50.71,81.81,37.55,31.18,13.97,19.74,26.92,36.63,19.99,3.05,5.04,0.2,1.33,2.84,4.83
2024/9/19,94,65.07,93.32,77.61,95.8,51.12,59.01,41.13,167.27,0.71,48.97,79.69,37.49,30.22,13.92,19.48,26.63,36.17,19.72,2.83,5.1,0.19,1.39,2.38,4.1
2024/9/20,99.14,70.99,103.09,82.1,102.27,55.18,64.15,45.15,180,0.87,51.94,87.34,40.14,33.46,14.44,20.72,27.63,39.2,20.66,3.29,5.26,0.23,1.14,2.73,4.44
2024/9/21,68.88,44.38,81.29,56.59,68.24,38.99,60.29,24.81,116.8,0.57,29.02,56.14,25.15,21.08,9.94,11.81,16.9,25.37,13.35,2.19,3.3,0.15,3.2,2.32,4.04
2024/9/22,61.29,40.78,74.4,51.46,61.23,36.26,52.99,24.03,104.76,0.53,26.9,51.91,22.94,18.76,9.21,10.82,16.01,22.87,12.37,2.32,2.89,0.16,3.03,2.47,4.49
2024/9/23,94,67.69,97.22,79.89,98.25,52.39,61.61,42.36,172.27,0.71,50.59,82.5,38.56,31.44,14.39,20.61,27.36,36.9,20.33,2.92,5.26,0.2,1.66,2.67,4.52
2024/9/24,97.49,66.86,95.82,80.38,99.29,51.93,62.93,41.56,171.87,0.75,49.7,81.48,38.34,31.08,14.3,20.14,26.96,36.64,20.18,2.85,5.18,0.21,1.61,2.45,4.08
2024/9/25,98.2,66.15,96.87,80.31,99.35,52.13,63.85,41.96,173.47,0.72,50.1,82.22,38.79,31.56,14.41,20.4,26.99,37.18,20.4,2.88,5.17,0.2,1.66,2.54,4.38
2024/9/26,97.68,65.86,96.36,79.1,98.22,52.1,62.87,41.7,171.34,0.72,49.63,81.4,38.33,31.01,14.12,20.28,26.83,37.02,19.96,2.84,5.14,0.2,1.59,2.57,4.58
2024/9/27,100.19,67.69,103.4,81.06,101.17,54.11,64.97,45.42,179.93,0.74,53.26,86.63,40.19,32.81,14.78,20.96,28.17,39.89,20.77,3.16,5.27,0.2,1.58,2.82,5.24
2024/9/28,67.61,41.9,74.69,49.56,59.42,37.51,50.58,26.42,106.04,0.5,28.29,52.37,22.03,19.04,9.15,10.98,16.13,24.45,12.15,2.05,2.98,0.13,1.98,2.44,4.76
2024/9/29,91.11,64.14,95.43,73,90.59,50.72,58.71,42.89,159.94,0.74,46.98,76.88,34.69,29.45,12.78,18.67,25.01,35.17,18.39,2.83,4.67,0.01,1.35,2.69,4.99
2024/9/30,90.82,66.95,108.26,75.46,95.06,56.39,61.22,47.96,171.22,0.71,49.41,83.71,35.99,31.72,13.37,20.76,27.15,36.23,19.65,3.51,4.82,0.21,1.5,3.42,6.11
2024/10/1,75.91,46.37,87.53,53.83,62.56,44.51,68.77,30.42,107.49,0.66,26.87,53.18,21.32,18.48,8.07,11.16,16.46,23,11.97,2.32,2.78,0.15,3.74,3.12,5.5
2024/10/2,71.7,44.83,89.45,54.51,64.31,42.62,73.38,27.35,104.43,0.68,23.6,50.34,20.72,17.5,7.64,10.94,15.26,19.82,10.93,2.24,2.66,0.11,5.25,2.88,5.07
2024/10/3,68.12,44.54,90.34,54.05,63.45,41.66,70.12,26.07,100.2,0.69,22.34,49.27,19.4,16.96,6.94,10.78,14.43,18.73,9.57,2.14,2.57,0.1,5.6,2.67,4.88
2024/10/4,63.81,42.35,85.88,50.53,60.74,40.34,66.09,24.8,97.81,0.68,21.8,47.88,18.97,16.43,7.03,10.57,13.8,17.98,9.34,2.02,2.44,0.1,4.99,2.48,4.81
2024/10/5,60.23,41.66,81.93,47.63,58.83,40.23,59.12,25.71,94.56,0.68,22.82,48.44,18.92,16.69,7.29,10.21,13.94,18.53,9.34,2.06,2.49,0.09,4.36,2.44,4.68
2024/10/6,53.42,36.34,71.52,42.75,51.14,38.06,48.09,25.7,88.8,0.52,23.09,47.33,17.81,15.23,6.9,9.27,13.43,18.61,9.33,1.99,2.38,0.1,2.06,2.49,4.88
2024/10/7,52.96,37.22,73.8,44.64,53.97,38.85,45.03,29.32,98.48,0.51,27.46,51.78,20.79,17.9,7.91,10.32,16.26,23.13,11.42,2.55,2.74,0.13,2.5,3.12,5.89
2024/10/8,90.57,64.17,94.75,74.66,93.05,51.12,55.64,44.75,165.49,0.7,49.51,79.26,36.38,30.99,13.7,19.78,27.05,35.86,19.73,2.96,4.99,0.2,1.56,2.81,5.39
2024/10/9,92.45,64.67,92.49,76.96,95.32,50.75,57.9,42.71,166.67,0.72,49.3,79.43,37.61,30.74,13.98,19.84,26.72,36.28,20,2.83,5.11,0.19,1.52,2.44,4.69
2024/10/10,92.45,66.14,98.29,79,97.67,51.26,61.19,41.78,169.31,0.72,49.52,80.41,38.21,30.78,14.29,20.07,27.13,36.38,20.26,2.86,5.22,0.2,1.93,2.37,4.25
2024/10/11,96.33,66.42,95.74,79.85,99.85,51.28,62.79,42.08,172.13,0.74,50.43,81.84,39.23,31.27,14.44,20.25,27.79,37.62,20.27,3.08,5.28,0.2,2.46,2.25,4.17
2024/10/12,96.85,66.01,98.29,78.94,98.98,51.45,65.4,41.6,170.34,0.72,50.87,81.46,38.84,31.66,14.2,19.73,27.33,38.81,20.17,3.12,5.2,0.19,2.98,2.35,4.07
2024/10/13,57.33,36.32,67.96,46.62,56.13,33.98,45.5,22.48,97.11,0.46,24.68,47.72,20.58,17.46,8.45,10,14.9,21.65,11.4,2.01,2.8,0.13,3.25,2.25,4.03
2024/10/14,94.47,67.4,95.91,78.98,97.18,52.18,60.93,41.95,170.44,0.71,50.11,81.02,38.26,30.98,14.35,20.31,27.33,36.49,20.17,3.01,5.19,0.21,2.67,2.49,4.11
2024/10/15,99.65,68.54,96.7,81.93,100.42,52.82,65.48,42.13,172.6,0.72,49.72,81.93,38.83,30.99,14.43,20.33,27.04,36.57,20.27,2.86,5.22,0.2,2.79,2.34,4.11
2024/10/16,99.13,68.35,97.59,81.81,100.22,52.94,64.88,41.92,173.58,0.71,49.96,83.09,39.86,31.02,14.47,20.43,27.27,37.01,20.45,2.87,5.17,0.2,2.92,2.43,4.17
2024/10/17,97.01,67.14,95.88,80.78,97.85,52.39,62.34,41.89,169.4,0.69,49.38,81.35,39.22,30.37,14.19,20.15,26.69,36.14,20.16,2.78,5.12,0.2,2.4,2.54,4.17
2024/10/18,102.71,73.32,109.08,85.08,104.97,56.44,68.23,46.69,185.87,0.75,54.51,89.97,41.93,33.68,15.12,21.66,28.86,40.4,21.57,3.56,5.32,0.23,2.57,3.11,4.8
2024/10/19,73.11,47.07,84.76,59.73,70.51,42.31,68.12,26.35,124.54,0.92,30.76,59.77,25.95,22.59,10.29,12.25,17.49,26.89,13.43,2.31,3.33,0.15,9.54,2.59,3.78
2024/10/20,61.54,39.29,74.46,49.86,58.32,37.32,49.88,25.43,103.53,0.62,27.02,52.41,22.07,18.85,8.6,10.64,16.02,23.13,11.96,2.36,2.8,0.15,5.32,2.54,4.18
2024/10/21,95.49,68.89,98.23,80.72,98.77,53.67,62.73,42.52,174.06,0.71,51.18,83.48,39.22,31.99,14.55,20.64,27.62,36.76,20.64,3,5.29,0.22,3.89,2.52,4.27
2024/10/22,100.27,69.52,96.69,83.76,101.04,53.7,65.86,42.85,174.47,0.75,50.1,83.76,40.33,31.63,14.49,19.75,26.93,37,20.48,2.69,5.27,0.21,2.94,2.44,3.66
2024/10/23,100.01,66.08,98.19,83.7,101.74,53.44,67.39,42.38,176.15,0.72,50.52,84.36,40.75,31.71,14.71,20.82,27.48,37.5,20.77,2.92,5.3,0.22,4.04,2.44,4.16
2024/10/24,100.09,68.48,98.42,82.65,100.72,54.04,66.34,42.23,175.14,0.74,50.46,83.54,40.04,31.83,14.78,20.59,27.24,36.97,20.59,2.88,5.25,0.21,4.08,2.53,4.23
2024/10/25,105.18,74.17,110.46,87.02,107.32,57.43,71.31,47.1,189.49,0.77,55.55,91.19,42.92,34.75,15.48,21.84,29.74,40.98,22.07,3.67,5.52,0.23,3.88,2.96,4.75
2024/10/26,68.96,43.13,79.1,55.63,65.6,40.07,62.67,25.33,117.01,0.51,28.68,56.44,24.53,21.11,9.71,11.37,17.18,25.38,13.04,2.29,3.22,0.13,7.29,2.48,3.59
2024/10/27,62.9,40.74,77.06,51.92,61.98,37.94,56.89,25.72,109.79,0.54,28.29,54.39,23.39,21.35,9.18,11,17.13,24.38,12.42,2.64,3.07,0.15,7.89,2.54,4.07
2024/10/28,94.7,67.85,96.43,80.1,98.79,52.93,61.41,42.82,174.59,0.71,51.1,83.2,39.24,31.76,14.81,20.49,27.67,36.85,20.85,3.01,5.24,0.22,4.03,2.56,4.15
2024/10/29,97.83,66.42,94.56,80.9,99.29,51.68,63.38,41.69,172.23,0.73,49.64,81.66,38.91,31.33,14.53,20.17,27.15,36.69,20.48,2.88,5.27,0.21,3.42,2.35,3.85
2024/10/30,97.2,66.5,94.81,80.98,99.09,51.61,63.34,41.39,173.3,0.74,49.86,81.79,39.05,31.24,14.55,20.05,27.14,37.09,20.58,2.83,5.24,0.21,3.17,2.34,4.08
2024/10/31,97.65,66.14,94.53,79.7,98.22,52.98,62.69,41.96,171.48,0.73,49.84,81.93,38.93,30.91,14.43,20.03,27.07,36.81,20.03,2.85,5.18,0.21,2.77,2.37,4.18
2024/11/1,104.14,71.45,106.88,84.77,104.75,56.84,69.74,45.89,185.51,0.74,54.58,89.04,42.37,34.05,15.33,21.2,29.34,40.91,21.94,3.64,5.41,0.23,3.36,2.74,4.68
2024/11/2,69.22,43.75,77.91,55.79,65.66,40.6,62.63,25.21,116.72,0.51,28.81,56.24,24.91,21.31,10,11.23,17.7,25.72,13.6,2.48,3.3,0.16,7.98,2.39,3.58
2024/11/3,62.48,40.56,74.66,50.86,58.29,37.46,56.42,24.95,105.82,0.47,27.14,52.03,23.39,19.92,8.8,10.39,16.06,23.58,12.36,2.45,2.97,0.16,7.12,2.6,4.08
2024/11/4,93.22,67.4,95.94,80.1,97.99,52.33,60.29,42.54,171.81,0.72,50.29,82.45,38.81,32.1,14.62,20.44,27.43,36.85,20.7,2.94,5.25,0.22,3.58,2.47,4.4
2024/11/5,96.83,66.2,93.96,81.47,98.66,51.98,62.36,41.62,171.82,0.76,49.33,81.28,38.88,31.46,14.51,20.12,27.11,36.6,20.42,2.82,5.3,0.22,3.42,2.27,3.93
2024/11/6,98.15,66.62,95.7,81.24,99.19,52.07,63.14,41.62,173.07,0.78,49.91,82.22,39.09,31.76,14.63,20.33,27.3,37.05,20.49,2.86,5.27,0.21,3.3,2.28,4.21
2024/11/7,97.8,66.86,95.99,81.07,98.9,52.03,62.69,41.55,172.27,0.77,49.91,81.68,38.94,31.45,14.69,20.32,27.09,36.98,20.39,2.83,5.23,0.2,3.14,2.36,4.21
2024/11/8,102.21,71.29,106.29,84.73,104.64,56.2,66.86,46.25,184.21,0.78,54.62,89.04,42.18,34,15.32,21.43,29.26,40.41,21.8,3.55,5.44,0.22,2.84,2.77,4.81
2024/11/9,70.49,43.12,77.54,56.67,65.13,40.06,58.83,25,113.21,0.89,28.36,55.65,24.36,21.16,9.77,11.12,16.9,24.92,13.03,2.21,3.29,0.15,6.9,2.18,3.84
2024/11/10,61.19,38.64,71.79,50.08,58.75,36.09,49.26,24.76,101.16,0.85,26.74,51.33,22.05,19.23,8.7,10.19,16.24,23.04,12.68,2.37,2.87,0.1,4.88,2.38,4.2
2024/11/11,91.11,65.38,93.98,78.55,96.07,51.53,57.33,41.92,169.05,0.72,49.8,81.32,38.34,31.24,14.51,20.29,27.32,36.32,20.3,2.9,5.17,0.2,2.33,2.41,4.32
2024/11/12,95.44,65.14,92.26,79.7,97.06,51.08,60.08,41.05,167.63,0.76,48.86,80.14,38.26,30.79,14.39,20.16,26.82,36.19,20.14,2.79,5.2,0.2,2.35,2.19,3.98
