seed,data,model,pred_len,train_time,mse,mae,mape,total inference time,avg inference time,avg_sample_time
5678,Line1,SCINet,14,35.47788,127.42128,8.12039,0.10303,0.28781,0.01599,0.00234
5678,Line1,SCINet,28,33.33924,162.70778,9.17452,0.11808,0.24188,0.01512,0.00222
5678,Line1,SegRNN,1,3.88387,72.3374,4.97292,0.06256,0.01824,0.00091,0.00013
5678,Line1,SegRNN,7,3.85136,98.02612,6.30339,0.08061,0.01699,0.00089,0.00013
5678,Line1,SegRNN,14,3.9089,535.1925,17.45322,0.2216,0.01814,0.00101,0.00015
5678,Line1,SegRNN,28,3.71527,560.92285,18.21152,0.23256,0.01534,0.00096,0.00014
9012,Line1,TimeMixer,1,4.87984,111.34992,7.8476,0.10091,0.0258,0.00129,0.00019
9012,Line1,TimeMixer,7,4.24897,146.64792,8.89416,0.11237,0.02315,0.00122,0.00018
9012,Line1,TimeMixer,14,3.88524,159.8478,9.3134,0.11859,0.02419,0.00134,0.0002
9012,Line1,TimeMixer,28,3.72334,189.54716,10.24546,0.13136,0.018,0.00113,0.00017
9012,Line1,SCINet,1,34.25202,82.5055,6.28628,0.07881,0.2995,0.01498,0.0022
9012,Line1,SCINet,7,35.7489,119.66433,7.84536,0.09828,0.29496,0.01552,0.00227
9012,Line1,SCINet,14,26.44607,143.22441,8.55596,0.10912,0.16289,0.00905,0.00132
9012,Line1,SCINet,28,29.61674,163.60712,9.21725,0.11842,0.25129,0.01571,0.00231
9012,Line1,SegRNN,1,4.19454,71.57617,4.88644,0.06171,0.01725,0.00086,0.00013
9012,Line1,SegRNN,7,3.97813,95.3384,6.18398,0.07885,0.0161,0.00085,0.00012
9012,Line1,SegRNN,14,3.73723,538.2689,17.52218,0.22249,0.01612,0.0009,0.00013
9012,Line1,SegRNN,28,3.7809,556.29065,18.0787,0.23081,0.01722,0.00108,0.00016
3456,Line1,TimeMixer,1,4.97902,103.5135,7.47913,0.09296,0.02315,0.00116,0.00017
3456,Line1,TimeMixer,7,4.80014,162.1913,9.76933,0.12453,0.02723,0.00143,0.00021
3456,Line1,TimeMixer,14,4.53019,174.6078,9.48586,0.12047,0.02012,0.00112,0.00016
3456,Line1,TimeMixer,28,4.39722,204.62639,10.76838,0.14007,0.01719,0.00107,0.00016
3456,Line1,SCINet,1,34.1941,76.58637,6.48111,0.07997,0.26017,0.01301,0.00191
3456,Line1,SCINet,7,31.44404,120.19401,7.6718,0.09631,0.29583,0.01557,0.00228
3456,Line1,SCINet,14,31.12187,148.57883,8.75969,0.1113,0.25484,0.01416,0.00207
3456,Line1,SCINet,28,24.57879,163.25766,9.10679,0.11688,0.14119,0.00882,0.0013
3456,Line1,SegRNN,1,3.30819,76.9266,5.24202,0.0674,0.01902,0.00095,0.00014
3456,Line1,SegRNN,7,3.98171,94.8204,6.17345,0.07861,0.02026,0.00107,0.00016
3456,Line1,SegRNN,14,3.87004,543.82275,17.61913,0.22337,0.01519,0.00084,0.00012
3456,Line1,SegRNN,28,2.90159,580.07086,18.57126,0.23986,0.01717,0.00107,0.00016
3047,Line1,SegRNN,7,3.9569,94.15871,6.19649,0.07889,0.01561,0.00082,0.00012
1234,Line1,SARIMAX,1,5.277201653,16.0535,4.006678342,3.6064,,,
1234,Line1,SARIMAX,7,5.223847389,3.8869,1.565059927,1.6121,,,
1234,Line1,SARIMAX,14,5.221643209,4.2649,1.715969714,1.7548,,,
1234,Line1,SARIMAX,28,5.245931864,5.66,2.097087091,2.1746,,,
1234,Line2,XGBoost,1,0.15507412,0.180259691,0.424570007,0.566697821,,,
1234,Line2,XGBoost,7,0.147242308,22.09370387,4.394488918,6.255147981,,,
1234,Line2,XGBoost,14,0.244258165,112.0827066,9.451113739,12.9700593,,,
1234,Line2,XGBoost,28,0.236311436,90.85123388,8.792879513,12.50149632,,,
3047,Line10,XGBoost,1,0.151930809,28.3943927,5.328638916,3.02111289,,,
3047,Line10,XGBoost,7,0.157525301,222.1126991,13.36932347,7.867791567,,,
3047,Line10,XGBoost,14,0.237722635,2997.707391,47.92535141,27.81165927,,,
3047,Line10,XGBoost,28,0.243807077,2206.943783,40.86199051,23.73482007,,,
3456,Line10,XGBoost,1,0.1362257,29.32242991,5.415018921,3.0700867,,,
3456,Line10,XGBoost,7,0.152902603,291.8802744,15.13066838,8.824964011,,,
3456,Line10,XGBoost,14,0.235043287,2909.330208,46.86834839,27.08415701,,,
3456,Line10,XGBoost,28,0.230325937,1812.773125,36.72209248,21.33882737,,,
5678,Line10,XGBoost,1,0.166695118,33.32265821,5.772578125,3.272807645,,,
5678,Line10,XGBoost,7,0.157334566,183.1356133,12.11364066,7.149192519,,,
5678,Line10,XGBoost,14,0.208384991,3193.943018,49.88842514,29.14819902,,,
5678,Line10,XGBoost,28,0.228816509,2424.948668,42.49984386,24.57228636,,,
9012,Line10,XGBoost,1,0.153534412,27.28246298,5.223261719,2.961368476,,,
9012,Line10,XGBoost,7,0.143868923,204.6005189,13.05701856,7.828287256,,,
9012,Line10,XGBoost,14,0.277588129,3200.791571,49.05038792,28.28842842,,,
9012,Line10,XGBoost,28,0.220484495,1936.312134,37.84278787,21.96297259,,,
3047,Line10,TimeXer,1,5.16656,300.71197,10.49028,0.0773,0.03837,0.00192,0.00028
3047,Line10,TimeXer,7,5.98274,437.19467,13.69266,0.10479,0.0322,0.00169,0.00025
3047,Line10,TimeXer,14,5.66782,550.9557,16.25843,0.12368,0.02929,0.00163,0.00024
3047,Line10,TimeXer,28,5.67465,522.20995,14.65171,0.11499,0.0303,0.00189,0.00028
1234,Line4,XGBoost,1,0.156492949,3.133463954,1.770159302,1.619393744,,,
1234,Line4,XGBoost,7,0.161865234,39.01066445,5.563281424,5.12105414,,,
1234,Line4,XGBoost,14,0.248181343,130.6289599,10.59627973,9.941708056,,,
1234,Line4,XGBoost,28,0.310194731,115.3856628,9.566927741,8.877596257,,,
5678,Line10,TimeXer,1,6.01279,326.98459,11.36075,0.08408,0.04272,0.00214,0.00031
5678,Line10,TimeXer,7,5.70254,442.78229,13.57447,0.10713,0.03784,0.00199,0.00029
5678,Line10,TimeXer,14,6.22865,493.99377,14.27127,0.11291,0.0349,0.00194,0.00028
5678,Line10,TimeXer,28,4.93434,537.72186,14.39986,0.11298,0.02546,0.00159,0.00023
9012,Line10,TimeXer,1,5.71137,283.70619,10.31354,0.076,0.03739,0.00187,0.00027
9012,Line10,TimeXer,7,6.16012,430.24386,12.95162,0.10162,0.03539,0.00186,0.00027
9012,Line10,TimeXer,14,5.1436,488.45219,14.30433,0.11275,0.03079,0.00171,0.00025
9012,Line10,TimeXer,28,6.00827,544.1731,15.04685,0.1183,0.03533,0.00221,0.00032
3456,Line10,TimeXer,1,6.1548,335.11137,11.18085,0.08231,0.03,0.0015,0.00022
3456,Line10,TimeXer,7,5.52368,485.9338,14.17289,0.11386,0.027,0.00142,0.00021
3456,Line10,TimeXer,14,5.52783,584.94987,16.24874,0.12527,0.03,0.00167,0.00024
3456,Line10,TimeXer,28,5.22711,517.89139,14.55147,0.11482,0.028,0.00175,0.00026
3047,Line10,TimeMixer,1,3.88624,552.24567,17.32361,0.12808,0.02124,0.00106,0.00016
3047,Line10,TimeMixer,7,4.05228,596.8056,17.72218,0.13579,0.02431,0.00128,0.00019
3047,Line10,TimeMixer,14,4.85414,549.36194,15.99506,0.12278,0.02311,0.00128,0.00019
3047,Line10,TimeMixer,28,4.58082,611.62085,17.36836,0.13588,0.01909,0.00119,0.00018
3047,Line10,SCINet,1,38.70116,247.54027,9.83607,0.07219,0.26661,0.01333,0.00196
3047,Line10,SCINet,7,31.68743,478.84848,14.29713,0.10941,0.18321,0.00964,0.00141
3047,Line10,SCINet,14,26.64606,521.09906,14.89088,0.11435,0.23278,0.01293,0.00189
3047,Line10,SCINet,28,32.6097,573.02124,15.86484,0.12238,0.25325,0.01583,0.00232
3047,Line10,SegRNN,1,4.14354,273.24304,8.98879,0.06744,0.01733,0.00087,0.00013
3047,Line10,SegRNN,7,3.91475,364.28668,11.2321,0.08637,0.01634,0.00086,0.00013
3047,Line10,SegRNN,14,3.98129,2162.0842,34.01769,0.25735,0.01405,0.00078,0.00011
3047,Line10,SegRNN,28,3.84174,2157.702,34.23576,0.26,0.01756,0.0011,0.00016
1234,Line5,XGBoost,1,0.210330725,1.097900803,1.047807617,1.257419437,,,
1234,Line5,XGBoost,7,0.165546417,25.37509837,4.460076926,5.493618778,,,
1234,Line5,XGBoost,14,0.242403746,236.057148,13.5363467,16.4758737,,,
1234,Line5,XGBoost,28,0.226302147,194.1016085,12.06865603,14.8428152,,,
1234,Line6,XGBoost,1,0.155159473,0.000604015,0.024576721,0.024258929,,,
1234,Line6,XGBoost,7,0.141076088,137.191785,8.617004046,8.843626133,,,
1234,Line6,XGBoost,14,0.240982294,344.0066498,16.14668017,16.42393362,,,
1234,Line6,XGBoost,28,0.228356123,227.9463954,13.08297213,13.50105431,,,
1234,Line7,XGBoost,1,0.159533024,3.160264641,1.777713318,3.090600344,,,
1234,Line7,XGBoost,7,0.156067848,22.40180372,3.91548972,6.809593254,,,
1234,Line7,XGBoost,14,0.236282349,78.16905512,7.997679149,14.27852591,,,
1234,Line7,XGBoost,28,0.243278742,84.12401324,8.114169513,14.41228034,,,
1234,Line8,XGBoost,1,0.157526731,70.24523391,8.381242981,10.92160931,,,
1234,Line8,XGBoost,7,0.152544022,128.9613502,10.82388229,14.33891908,,,
1234,Line8,XGBoost,14,0.223278999,299.3573707,16.95249227,22.61550434,,,
1234,Line8,XGBoost,28,0.274490118,182.2872398,12.34965116,16.38073947,,,
1234,Line9,XGBoost,1,0.145119905,0.649687016,0.806031647,1.79877627,,,
1234,Line9,XGBoost,7,0.158028841,15.39713088,3.44828367,8.008688904,,,
1234,Line9,XGBoost,14,0.254261732,84.55174799,8.068987252,18.17977234,,,
1234,Line9,XGBoost,28,0.26421237,52.06448083,6.299503934,14.18147142,,,
1234,LineCP,XGBoost,1,0.142042398,1.195420709,1.093352966,2.989753805,,,
1234,LineCP,XGBoost,7,0.156551838,2.008323755,1.116287766,4.489300324,,,
1234,LineCP,XGBoost,14,0.239264488,24.76312218,4.589448798,13.84386808,,,
1234,LineCP,XGBoost,28,0.275677204,2.635110148,1.217724334,4.737218334,,,
1234,LineDX,XGBoost,1,0.172716379,0.053991108,0.232359867,5.780096196,,,
1234,LineDX,XGBoost,7,0.158555984,0.085138347,0.254620831,6.58096513,,,
1234,LineDX,XGBoost,14,0.258743525,0.021655028,0.127349488,3.247326737,,,
5678,Line10,TimeMixer,1,4.69754,426.65625,13.37448,0.10153,0.0217,0.00109,0.00016
5678,Line10,TimeMixer,7,4.80912,572.71344,16.93578,0.12823,0.02857,0.0015,0.00022
5678,Line10,TimeMixer,14,4.82648,633.77466,18.79554,0.14642,0.02719,0.00151,0.00022
5678,Line10,TimeMixer,28,4.63653,724.0398,20.13444,0.15673,0.02312,0.00145,0.00021
5678,Line10,SCINet,1,27.64398,240.25711,10.41424,0.07769,0.19353,0.00968,0.00142
5678,Line10,SCINet,7,36.33473,426.37915,13.82379,0.10399,0.30049,0.01582,0.00231
5678,Line10,SCINet,14,31.12521,505.12494,15.24241,0.1157,0.24362,0.01353,0.00198
5678,Line10,SCINet,28,25.23618,573.65955,16.06539,0.12414,0.14198,0.00887,0.0013
5678,Line10,SegRNN,1,4.14455,280.47507,9.3116,0.07088,0.02011,0.00101,0.00015
5678,Line10,SegRNN,7,4.06308,375.98566,11.32376,0.08737,0.01606,0.00085,0.00012
5678,Line10,SegRNN,14,3.95314,2116.08,33.60484,0.2551,0.02014,0.00112,0.00016
5678,Line10,SegRNN,28,3.83203,2176.5793,34.45237,0.26177,0.01519,0.00095,0.00014
9012,Line10,TimeMixer,1,4.36691,459.17682,15.64391,0.11643,0.02622,0.00131,0.00019
9012,Line10,TimeMixer,7,4.51401,587.59827,17.62482,0.13279,0.02224,0.00117,0.00017
9012,Line10,TimeMixer,14,4.06275,613.7653,17.82947,0.13558,0.02261,0.00126,0.00018
9012,Line10,TimeMixer,28,3.86953,693.24786,18.9815,0.14329,0.01813,0.00113,0.00017
9012,Line10,SCINet,1,37.07169,298.23907,11.0983,0.08354,0.26553,0.01328,0.00195
9012,Line10,SCINet,7,29.98982,432.518,13.85136,0.10421,0.16822,0.00885,0.00129
9012,Line10,SCINet,14,24.46079,536.03516,15.38435,0.11826,0.24854,0.01381,0.00202
9012,Line10,SCINet,28,34.57568,567.5238,15.8636,0.12221,0.26109,0.01632,0.0024
9012,Line10,SegRNN,1,3.45118,279.036,8.81206,0.06679,0.01705,0.00085,0.00013
9012,Line10,SegRNN,7,3.34296,387.9892,11.51074,0.08928,0.0143,0.00075,0.00011
9012,Line10,SegRNN,14,3.97917,2131.3967,33.88871,0.25705,0.01376,0.00076,0.00011
9012,Line10,SegRNN,28,3.74026,2163.6238,34.1799,0.2596,0.01633,0.00102,0.00015
3456,Line10,TimeMixer,1,4.99898,508.13992,16.91242,0.12241,0.03026,0.00151,0.00022
3456,Line10,TimeMixer,7,4.95061,658.22797,19.8668,0.1495,0.02967,0.00156,0.00023
3456,Line10,TimeMixer,14,4.63879,659.8065,18.21909,0.13883,0.0222,0.00123,0.00018
3456,Line10,TimeMixer,28,4.35033,748.5749,20.01392,0.15534,0.01906,0.00119,0.00017
3456,Line10,SCINet,1,27.15616,231.82405,10.20839,0.07552,0.20568,0.01028,0.00151
3456,Line10,SCINet,7,32.32636,450.90875,13.9288,0.10604,0.28869,0.01519,0.00222
3456,Line10,SCINet,14,31.56804,537.20984,15.61228,0.11933,0.26984,0.01499,0.00219
3456,Line10,SCINet,28,26.97275,581.36224,16.01629,0.12343,0.16215,0.01013,0.00149
3456,Line10,SegRNN,1,3.94183,289.94354,8.72062,0.06417,0.01916,0.00096,0.00014
3456,Line10,SegRNN,7,3.87909,366.88763,11.27937,0.08671,0.01939,0.00102,0.00015
3456,Line10,SegRNN,14,3.96769,2161.0024,34.04322,0.25771,0.01639,0.00091,0.00013
3456,Line10,SegRNN,28,3.69986,2165.8987,34.29366,0.25999,0.01654,0.00103,0.00015
1234,LineDX,XGBoost,28,0.285640478,0.035994553,0.155129877,3.762403213,,,
1234,Line10,SARIMAX,1,5.778725386,0.2516,0.501627771,0.2844,,,
1234,Line10,SARIMAX,7,5.76465416,4.077,1.770641532,1.1276,,,
1234,Line10,SARIMAX,14,5.734298944,3.1242,1.475727704,0.9308,,,
1234,Line10,SARIMAX,28,5.834600925,2.5582,1.250974372,0.787,,,
1234,LineFS,XGBoost,1,0.143085241,0.25014788,0.500147858,1.832714759,,,
1234,LineFS,XGBoost,7,0.153555393,13.41278143,3.158631341,12.5258689,,,
1234,LineFS,XGBoost,14,0.235288143,46.09269533,5.835625049,21.96725225,,,
1234,LineFS,XGBoost,28,0.258327723,1.779128471,1.239307827,5.28082805,,,
3047,Line11,XGBoost,1,0.145079851,0.000586061,0.024208696,3.362318873,,,
3047,Line11,XGBoost,7,0.149561644,0.13841501,0.291101513,30.55224731,,,
3047,Line11,XGBoost,14,0.214426041,0.086599901,0.222895464,25.84085381,,,
3047,Line11,XGBoost,28,0.21897006,0.038250018,0.137873432,17.82461935,,,
3456,Line11,XGBoost,1,0.144644976,0.00199695,0.044687243,6.206561459,,,
3456,Line11,XGBoost,7,0.150010347,0.154805182,0.31699423,33.69499434,,,
3456,Line11,XGBoost,14,0.219314098,0.090045248,0.230024475,26.75427196,,,
3456,Line11,XGBoost,28,0.207459688,0.037198145,0.136956012,17.83009084,,,
5678,Line11,XGBoost,1,0.15287447,0.001823165,0.042698534,5.93035188,,,
5678,Line11,XGBoost,7,0.138616085,0.148208926,0.307699448,32.58114647,,,
5678,Line11,XGBoost,14,0.217343807,0.091380016,0.230273448,26.74130055,,,
5678,Line11,XGBoost,28,0.211517096,0.03754699,0.133161251,17.03440893,,,
9012,Line11,XGBoost,1,0.153509378,0.002925373,0.054086716,7.512043913,,,
9012,Line11,XGBoost,7,0.139320374,0.168304617,0.342297713,36.9168641,,,
9012,Line11,XGBoost,14,0.213502645,0.094539442,0.237248662,27.73692341,,,
9012,Line11,XGBoost,28,0.231245518,0.037305969,0.136750687,17.64265363,,,
3047,Line11,TimeXer,1,5.94006,0.01898,0.10073,0.15572,0.04401,0.0022,0.00032
3047,Line11,TimeXer,7,6.261,0.02308,0.11052,0.17403,0.03999,0.0021,0.00031
3047,Line11,TimeXer,14,5.10074,0.02299,0.10927,0.17781,0.03179,0.00177,0.00026
3047,Line11,TimeXer,28,5.74144,0.0245,0.11455,0.18688,0.03342,0.00209,0.00031
1234,LineS1,XGBoost,1,0.146249533,0.062685054,0.250369835,4.723959149,,,
1234,LineS1,XGBoost,7,0.140542507,0.564057095,0.647137582,12.39721464,,,
1234,LineS1,XGBoost,14,0.222307205,2.236622211,1.301843747,25.32531266,,,
1234,LineS1,XGBoost,28,0.214005709,2.376738321,1.30429841,25.12676,,,
5678,Line11,TimeXer,1,4.30957,0.01827,0.09331,0.15082,0.03623,0.00181,0.00027
5678,Line11,TimeXer,7,5.27638,0.0235,0.10851,0.17675,0.04535,0.00239,0.00035
5678,Line11,TimeXer,14,5.65648,0.02307,0.11195,0.17784,0.03144,0.00175,0.00026
5678,Line11,TimeXer,28,4.82673,0.0197,0.10127,0.16001,0.03122,0.00195,0.00029
9012,Line11,TimeXer,1,5.05196,0.01636,0.09327,0.14704,0.04742,0.00237,0.00035
9012,Line11,TimeXer,7,5.85586,0.0236,0.11063,0.17385,0.03584,0.00189,0.00028
9012,Line11,TimeXer,14,6.20311,0.02233,0.10972,0.17365,0.03018,0.00168,0.00025
9012,Line11,TimeXer,28,5.33986,0.02228,0.10949,0.17287,0.02622,0.00164,0.00024
3456,Line11,TimeXer,1,4.05463,0.01794,0.09317,0.15215,0.03751,0.00188,0.00028
3456,Line11,TimeXer,7,6.37827,0.02325,0.11138,0.17526,0.04083,0.00215,0.00031
3456,Line11,TimeXer,14,5.02265,0.02193,0.10623,0.17214,0.03719,0.00207,0.0003
3456,Line11,TimeXer,28,4.69246,0.02186,0.10761,0.17204,0.02382,0.00149,0.00022
3047,Line11,TimeMixer,1,4.69862,0.01962,0.10632,0.16705,0.02465,0.00123,0.00018
3047,Line11,TimeMixer,7,3.51972,0.02171,0.10564,0.16896,0.02819,0.00148,0.00022
3047,Line11,TimeMixer,14,3.2717,0.02045,0.09947,0.16243,0.02271,0.00126,0.00018
3047,Line11,TimeMixer,28,3.28327,0.02107,0.10333,0.16618,0.02561,0.0016,0.00023
3047,Line11,SCINet,1,34.21951,0.03199,0.13888,0.21834,0.1973,0.00987,0.00145
3047,Line11,SCINet,7,21.84934,0.02597,0.1231,0.1928,0.17177,0.00904,0.00132
3047,Line11,SCINet,14,31.99738,0.02655,0.12501,0.19352,0.15802,0.00878,0.00128
3047,Line11,SCINet,28,33.75682,0.0273,0.1278,0.19769,0.21207,0.01325,0.00195
3047,Line11,SegRNN,1,3.91243,0.01528,0.08541,0.13301,0.01978,0.00099,0.00015
3047,Line11,SegRNN,7,3.94621,0.01871,0.09415,0.1498,0.01867,0.00098,0.00014
3047,Line11,SegRNN,14,3.92821,0.03562,0.13442,0.20977,0.01717,0.00095,0.00014
3047,Line11,SegRNN,28,3.53396,0.03892,0.14133,0.22,0.01507,0.00094,0.00014
1234,LineSD,XGBoost,1,0.132721663,4.57969E-05,0.00676734,0.291695677,,,
1234,LineSD,XGBoost,7,0.166507483,0.008570561,0.073889453,3.255293973,,,
1234,LineSD,XGBoost,14,0.263720036,0.040763465,0.167780019,7.117067448,,,
1234,LineSD,XGBoost,28,0.267194033,0.023571483,0.124645494,5.14708174,,,
1234,LineT1,XGBoost,1,0.156388998,5.98405E-05,0.007735663,3.683649074,,,
1234,LineT1,XGBoost,7,0.14510417,0.000154568,0.010102262,5.786454014,,,
1234,LineT1,XGBoost,14,0.229324102,0.000326597,0.014824842,8.371298016,,,
1234,LineT1,XGBoost,28,0.219294071,0.000452912,0.015622062,7.720715979,,,
1234,LineXJ,XGBoost,1,0.175596714,0.003610564,0.060087972,3.827259343,,,
1234,LineXJ,XGBoost,7,0.194463491,0.008019922,0.079083877,4.785115817,,,
1234,LineXJ,XGBoost,14,0.317181349,0.047469322,0.14011906,8.282740112,,,
1234,LineXJ,XGBoost,28,0.2676332,0.567697835,0.627438963,38.10579301,,,
1234,LineYF,XGBoost,1,0.198712587,0.040362194,0.200903444,6.764425734,,,
1234,LineYF,XGBoost,7,0.176520586,0.06115704,0.234124376,8.598857984,,,
1234,LineYF,XGBoost,14,0.235708952,0.261000495,0.437172332,14.97775903,,,
1234,LineYF,XGBoost,28,0.232298136,0.136278062,0.319347994,11.23842968,,,
1234,LineYZ,XGBoost,1,0.144536257,0.46893374,0.684787369,3.316161592,,,
1234,LineYZ,XGBoost,7,0.191431046,1.954260299,1.27582234,6.640233047,,,
1234,LineYZ,XGBoost,14,0.289691925,15.71903278,3.449973967,16.99284992,,,
1234,LineYZ,XGBoost,28,0.239325047,5.575095029,1.795835878,9.049793059,,,
1234,Line1,TimeXer,1,6.34183,67.34338,5.53983,0.06995,0.04427,0.00221,0.00033
1234,Line1,TimeXer,7,5.35773,102.67209,6.88151,0.08871,0.0344,0.00181,0.00026
1234,Line1,TimeXer,14,5.07161,189.62917,9.77958,0.12461,0.03726,0.00207,0.0003
1234,Line1,TimeXer,28,5.98744,161.11589,8.81772,0.1157,0.03684,0.0023,0.00034
1234,Line10,TimeXer,1,6.13677,293.94732,10.21681,0.07668,0.04022,0.00201,0.0003
1234,Line10,TimeXer,7,6.4051,440.29946,14.01533,0.10812,0.03929,0.00207,0.0003
1234,Line10,TimeXer,14,5.85454,503.62891,14.71519,0.11377,0.03127,0.00174,0.00025
1234,Line10,TimeXer,28,6.01353,525.96621,14.74111,0.11566,0.03236,0.00202,0.0003
5678,Line11,TimeMixer,1,4.70667,0.01811,0.1005,0.15919,0.0248,0.00124,0.00018
5678,Line11,TimeMixer,7,3.4213,0.02094,0.10334,0.16626,0.02977,0.00157,0.00023
5678,Line11,TimeMixer,14,3.21076,0.02089,0.10229,0.1656,0.02672,0.00148,0.00022
5678,Line11,TimeMixer,28,3.23025,0.02013,0.10048,0.16224,0.02217,0.00139,0.0002
5678,Line11,SCINet,1,33.38933,0.0178,0.09721,0.15088,0.27105,0.01355,0.00199
5678,Line11,SCINet,7,32.82233,0.02847,0.12869,0.20116,0.16208,0.00853,0.00125
5678,Line11,SCINet,14,28.26425,0.02904,0.12991,0.20298,0.16175,0.00899,0.00132
5678,Line11,SCINet,28,21.84324,0.02792,0.12775,0.19932,0.15678,0.0098,0.00144
5678,Line11,SegRNN,1,4.08986,0.01527,0.08604,0.13544,0.01713,0.00086,0.00013
5678,Line11,SegRNN,7,3.70924,0.01894,0.09494,0.15149,0.01723,0.00091,0.00013
5678,Line11,SegRNN,14,3.95816,0.03543,0.13378,0.20935,0.016,0.00089,0.00013
5678,Line11,SegRNN,28,3.8363,0.03896,0.14144,0.22008,0.01723,0.00108,0.00016
9012,Line11,TimeMixer,1,4.68755,0.01859,0.09953,0.15864,0.02625,0.00131,0.00019
9012,Line11,TimeMixer,7,3.47129,0.0205,0.10136,0.16324,0.03232,0.0017,0.00025
9012,Line11,TimeMixer,14,3.20321,0.02059,0.10113,0.16337,0.0222,0.00123,0.00018
9012,Line11,TimeMixer,28,3.25328,0.02065,0.10225,0.16551,0.02423,0.00151,0.00022
9012,Line11,SCINet,1,32.24406,0.02472,0.12243,0.19111,0.2828,0.01414,0.00208
9012,Line11,SCINet,7,26.24743,0.02582,0.12219,0.18907,0.28591,0.01505,0.0022
9012,Line11,SCINet,14,33.7411,0.02742,0.12476,0.19565,0.27358,0.0152,0.00222
9012,Line11,SCINet,28,32.14208,0.03267,0.1387,0.21413,0.2477,0.01548,0.00227
9012,Line11,SegRNN,1,4.15132,0.01491,0.0844,0.12994,0.0185,0.00093,0.00014
9012,Line11,SegRNN,7,4.05388,0.01879,0.09384,0.14905,0.01809,0.00095,0.00014
9012,Line11,SegRNN,14,3.83676,0.03578,0.13533,0.21197,0.01607,0.00089,0.00013
9012,Line11,SegRNN,28,3.74601,0.03879,0.14084,0.21933,0.01614,0.00101,0.00015
3456,Line11,TimeMixer,1,4.03803,0.01947,0.09978,0.16011,0.03006,0.0015,0.00022
3456,Line11,TimeMixer,7,3.16638,0.0212,0.10444,0.16669,0.02177,0.00115,0.00017
3456,Line11,TimeMixer,14,2.83506,0.02025,0.09984,0.16243,0.0232,0.00129,0.00019
3456,Line11,TimeMixer,28,2.7253,0.02014,0.09982,0.16135,0.02373,0.00148,0.00022
3456,Line11,SCINet,1,34.18644,0.02625,0.11931,0.17949,0.2678,0.01339,0.00197
3456,Line11,SCINet,7,33.84957,0.02754,0.12513,0.19426,0.25728,0.01354,0.00198
3456,Line11,SCINet,14,24.08636,0.02463,0.11759,0.18417,0.17913,0.00995,0.00146
3456,Line11,SCINet,28,20.54773,0.02621,0.12338,0.19193,0.19922,0.01245,0.00183
3456,Line11,SegRNN,1,3.71641,0.01553,0.08871,0.13911,0.01704,0.00085,0.00013
3456,Line11,SegRNN,7,3.99993,0.01813,0.09263,0.14688,0.01809,0.00095,0.00014
3456,Line11,SegRNN,14,3.89986,0.03551,0.13376,0.20919,0.018,0.001,0.00015
3456,Line11,SegRNN,28,3.66657,0.03897,0.14172,0.22057,0.01662,0.00104,0.00015
1234,Line11,SARIMAX,1,2.804574251,0.0081,0.090011988,12.5017,,,
1234,Line11,SARIMAX,7,2.753933668,0.0865,0.215838431,22.3874,,,
1234,Line11,SARIMAX,14,2.766988993,0.0483,0.150221454,18.2884,,,
1234,Line11,SARIMAX,28,2.812590122,0.0287,0.115150666,15.5869,,,
1234,Line11,TimeXer,1,6.25417,0.01733,0.0987,0.15128,0.03334,0.00167,0.00025
1234,Line11,TimeXer,7,5.26835,0.02221,0.11129,0.17392,0.03081,0.00162,0.00024
1234,Line11,TimeXer,14,4.16634,0.02034,0.10235,0.16562,0.03105,0.00172,0.00025
1234,Line11,TimeXer,28,4.75831,0.02137,0.10511,0.16851,0.03012,0.00188,0.00028
3047,Line13,XGBoost,1,0.148049593,3.256662359,1.804622498,3.510255782,,,
3047,Line13,XGBoost,7,0.155566454,10.17994419,3.112116111,7.938537784,,,
3047,Line13,XGBoost,14,0.231282949,113.1042006,9.646950705,20.41746088,,,
3047,Line13,XGBoost,28,0.221651077,15.40982219,3.631290864,9.389090487,,,
3456,Line13,XGBoost,1,0.169249296,3.195272988,1.787532654,3.477013526,,,
3456,Line13,XGBoost,7,0.146136045,9.4186386,2.854363556,7.805784241,,,
3456,Line13,XGBoost,14,0.226649046,147.3295652,10.9737016,23.12537426,,,
3456,Line13,XGBoost,28,0.221634388,15.62361966,3.717082928,9.709176769,,,
5678,Line13,XGBoost,1,0.157042742,3.877087549,1.969032135,3.830056672,,,
5678,Line13,XGBoost,7,0.17746973,10.50887337,3.01273044,8.115253381,,,
5678,Line13,XGBoost,14,0.259603262,145.9283326,10.69994312,22.17283897,,,
5678,Line13,XGBoost,28,0.230283022,12.41892547,3.237731544,8.542295721,,,
